group_id,time,timestamp,price_close,price_high,price_low,price_open
0,0,2015-08-08,1,2.869221838015165,0.7603494473842312,2.869221838015165
0,1,2015-08-09,2,0.9655680901160679,0.6333001630909708,0.7864132516781627
0,2,2015-08-10,3,0.7551274644471777,0.5904705230546483,0.7067436187894715
0,3,2015-08-11,4,1.150474450788289,0.6609435510222482,0.7012099159036382
0,4,2015-08-12,5,1.3011998859556926,0.8137771929433467,1.0944892515149922
0,5,2015-08-13,6,2.062724410167116,1.1398111185579778,1.1925195191430638
0,6,2015-08-14,7,2.3485828451487327,1.7532233206053924,1.8199423845802956
0,7,2015-08-15,8,1.8816384878455346,1.5557559139591945,1.8032111246764002
0,8,2015-08-16,9,1.6902957290705776,1.0772349954603035,1.668785292392426
0,9,2015-08-17,10,1.5785575433000518,1.1771855448342123,1.5785575433000518
0,10,2015-08-18,11,1.32889889443905,1.0939444912989014,1.2109943497688063
0,11,2015-08-19,12,1.3163133363274295,1.1679121598970166,1.1679121598970166
0,12,2015-08-20,13,1.5440221728242858,1.2239920639908919,1.254465129709411
0,13,2015-08-21,14,1.5801646668697324,1.3556501143563502,1.4734292258475534
0,14,2015-08-22,15,1.4826846872109078,1.3586307211624689,1.3897433992467843
0,15,2015-08-23,16,1.4238325435866588,1.3075948593767237,1.3742161522797287
0,16,2015-08-24,17,1.3733312592193598,1.2321904366192855,1.3656711662965617
0,17,2015-08-25,18,1.2511384769645433,1.1180786022036913,1.2290362835761541
0,18,2015-08-26,19,1.2065315172711146,1.0583991160550783,1.139092471291836
0,19,2015-08-27,20,1.1972334298510832,1.1332456253892387,1.185508862990742
0,20,2015-08-28,21,1.202898864041389,1.1278250815178053,1.1511999070891232
0,21,2015-08-29,22,1.2042609712399213,1.147462947114612,1.1799971326262335
0,22,2015-08-30,23,1.376685137800047,1.1664444522338377,1.185527114208249
0,23,2015-08-31,24,1.4220480157654416,1.1957583710396051,1.3189025986885412
0,24,2015-09-01,25,1.4009647871933801,1.3342672163948177,1.3543267118556785
0,25,2015-09-02,26,1.3596847019653842,1.2620967748107397,1.3508067454179373
0,26,2015-09-03,27,1.3168908977863318,1.1952259363598554,1.3008021564042922
0,27,2015-09-04,28,1.3047216070674366,1.231727544265514,1.250745701026714
0,28,2015-09-05,29,1.3504366563456953,1.268119993740017,1.2824941432886166
0,29,2015-09-06,30,1.381223012500155,1.2953068277152622,1.3339059566599505
0,30,2015-09-07,31,1.3166731485416059,1.234372253233069,1.2971845956177463
0,31,2015-09-08,32,1.2822627109201838,1.2316037366052464,1.246781450932475
0,32,2015-09-09,33,1.264765720736904,1.202447496399909,1.2547697084697307
0,33,2015-09-10,34,1.219742748901725,1.1375493169842061,1.2136699664730188
0,34,2015-09-11,35,1.1715963426821845,0.9204045036689077,1.1612705179690856
0,35,2015-09-12,36,1.1121026933126241,0.9669964162169009,0.9855538022668199
0,36,2015-09-13,37,1.0408403134969293,0.8990721271475128,1.0407310622169508
0,37,2015-09-14,38,0.9483938713815664,0.8692006369700824,0.9256739629786104
0,38,2015-09-15,39,0.991325629272406,0.8712654853528724,0.8712654853528724
0,39,2015-09-16,40,0.9511312558553185,0.8915829757140733,0.9364217034448444
0,40,2015-09-17,41,0.9095663230044577,0.8225544841687603,0.898116043184453
0,41,2015-09-18,42,0.8996742282117531,0.8259003243968914,0.8816480974225018
0,42,2015-09-19,43,0.9122793393679859,0.8295220450996377,0.8490984961077437
0,43,2015-09-20,44,0.9558448190683778,0.8677282101746271,0.8794298832173337
0,44,2015-09-21,45,0.9687282623621584,0.875048600342277,0.9462390863420039
0,45,2015-09-22,46,0.9246179719979862,0.866099270854305,0.9246179719979862
0,46,2015-09-23,47,0.9153867721510163,0.8858891159627496,0.9008767918962514
0,47,2015-09-24,48,0.9089367031694181,0.7989224617889039,0.8987275689971326
0,48,2015-09-25,49,0.8261517889274065,0.7247527788605269,0.8249921053550077
0,49,2015-09-26,50,0.796200656802998,0.7076193832394477,0.7430269852805498
0,50,2015-09-27,51,0.7912070647409059,0.7222062760055468,0.7852838095148039
0,51,2015-09-28,52,0.7310056795136608,0.5568306087191842,0.7276923539126039
0,52,2015-09-29,53,0.6838639474113369,0.5598207293081816,0.5808425714324886
0,53,2015-09-30,54,0.753762284019622,0.6341434791533581,0.6650859852598786
0,54,2015-10-01,55,0.7361325396320139,0.6550718427789519,0.7339719041700424
0,55,2015-10-02,56,0.6992126205865802,0.651273179218263,0.6789092910769519
0,56,2015-10-03,57,0.7150744729898872,0.6760741167207412,0.681038454908569
0,57,2015-10-04,58,0.6985681603592409,0.6619027334924145,0.6860201491700024
0,58,2015-10-05,59,0.6835405326227033,0.6289946167677404,0.6728772585057092
0,59,2015-10-06,60,0.659263970800363,0.6036112901976526,0.6248359469541698
0,60,2015-10-07,61,0.6695952187951443,0.5996457121332273,0.6529565504731712
0,61,2015-10-08,62,0.6529078704255328,0.5908169421830679,0.6120092769577543
0,62,2015-10-09,63,0.6960970843737257,0.6320278103818727,0.6576717180859607
0,63,2015-10-10,64,0.6541989094725478,0.6240991822883353,0.6382203242272504
0,64,2015-10-11,65,0.644436592167437,0.6187633078771272,0.6312877162111413
0,65,2015-10-12,66,0.6618857429045013,0.6249868076567643,0.6385240852701096
0,66,2015-10-13,67,0.6355779161082498,0.5976606421921934,0.6277789599707878
0,67,2015-10-14,68,0.6169642204188547,0.485492783334607,0.6169642204188547
0,68,2015-10-15,69,0.5751912254623299,0.5140987436321138,0.5308299169856276
0,69,2015-10-16,70,0.5704666115017999,0.5231189150035601,0.5614854927589205
0,70,2015-10-17,71,0.5630678416946465,0.525601775452532,0.5344345605944337
0,71,2015-10-18,72,0.5566348746527626,0.5085643965855269,0.5494025618093427
0,72,2015-10-19,73,0.5249101253544752,0.48050990130712046,0.5221648094338966
0,73,2015-10-20,74,0.5051150164240066,0.4327480281462163,0.4902297519747287
0,74,2015-10-21,75,0.49358433504700905,0.4229382472788686,0.4328872521354562
0,75,2015-10-22,76,0.6151269479649788,0.42619844622076103,0.4319744240996688
0,76,2015-10-23,77,0.6300561014353129,0.5084773522942208,0.5677895955391603
0,77,2015-10-24,78,0.5836454576623071,0.5215533366938075,0.5509114315763723
0,78,2015-10-25,79,0.6913835415380081,0.5591361472403449,0.5644928386017534
0,79,2015-10-26,80,0.75952492187288,0.5995238289802048,0.6255806762799656
0,80,2015-10-27,81,0.9104263480330674,0.7148275917873688,0.7168898509571083
0,81,2015-10-28,82,1.067857439954078,0.8148165924536777,0.8864752063178494
0,82,2015-10-29,83,1.2209157426429331,0.9456417921476985,1.0181573890354056
0,83,2015-10-30,84,1.3570017109863586,0.9604507314117575,1.2166260275570975
0,84,2015-10-31,85,1.060285079722989,0.8851943571175828,1.045470296185678
0,85,2015-11-01,86,1.083273186097134,0.8805098344265325,0.9075361787926991
0,86,2015-11-02,87,1.1101309645619797,0.9529165146961333,1.0656378640653696
0,87,2015-11-03,88,1.0939245582524324,0.9442763535182449,1.004771360124021
0,88,2015-11-04,89,1.0468490608529681,0.7012257062121857,1.009333358304384
0,89,2015-11-05,90,0.9947060636552704,0.8600398939363347,0.8952607040785893
0,90,2015-11-06,91,0.9974735939051081,0.848353302402971,0.8936771807152017
0,91,2015-11-07,92,0.9554846374197914,0.8538948791750466,0.9325935338569437
0,92,2015-11-08,93,1.035097448766567,0.9103344040528449,0.9103344040528449
0,93,2015-11-09,94,1.1150525924972348,0.9375568576481751,1.0318052869528347
0,94,2015-11-10,95,1.0475923437357433,0.9123184461335254,0.9982473219969118
0,95,2015-11-11,96,0.9457294355085897,0.7071175787666959,0.936800916897315
0,96,2015-11-12,97,0.9193110307174212,0.753844504728595,0.7829816418697696
0,97,2015-11-13,98,0.929262875498546,0.845745045130472,0.9134025892039629
0,98,2015-11-14,99,0.9075401646537722,0.8719392674947615,0.9023016425608861
0,99,2015-11-15,100,0.9253259557852637,0.8734691368374667,0.8951692732936996
0,100,2015-11-16,101,0.9532422413465627,0.8902712624627662,0.9062976415098323
0,101,2015-11-17,102,1.043603783538239,0.9103451528648882,0.9198134355656207
0,102,2015-11-18,103,1.0159379861323188,0.9376936791505478,0.9954794835910751
0,103,2015-11-19,104,1.0130034037594002,0.9322208448310916,0.9879638534500683
0,104,2015-11-20,105,0.9564082972792248,0.8946081296061748,0.9562450205472712
0,105,2015-11-21,106,0.980470819244125,0.9127753189123968,0.9326951241397928
0,106,2015-11-22,107,0.9850694535612071,0.9524966130275283,0.9812282714055378
0,107,2015-11-23,108,0.9727233358721442,0.9245614537618626,0.967422303385679
0,108,2015-11-24,109,0.9493183774691536,0.8953519201295673,0.9473426026217618
0,109,2015-11-25,110,0.8999321364441146,0.846157594174493,0.8964227818851507
0,110,2015-11-26,111,0.9028140733317245,0.8008379516092663,0.863500974786102
0,111,2015-11-27,112,0.9024769772166407,0.849154643164389,0.8821149025680104
0,112,2015-11-28,113,0.9347429242985227,0.8609871474590998,0.8686087225405835
0,113,2015-11-29,114,0.9108741547627826,0.852221887919985,0.91010525100713
0,114,2015-11-30,115,0.8881283402155126,0.8382815218965096,0.8714970935302679
0,115,2015-12-01,116,0.8995847183840898,0.8547351427651774,0.8697563051334378
0,116,2015-12-02,117,0.8819524514273618,0.8148154417327894,0.8698692178951357
0,117,2015-12-03,118,0.8375707773817045,0.7806146229000369,0.8215568648022513
0,118,2015-12-04,119,0.8650915903849635,0.7990962485627168,0.809631229008611
0,119,2015-12-05,120,0.8705563313766547,0.8199728389737233,0.8384326295983923
0,120,2015-12-06,121,0.8758861349213073,0.8221418626659232,0.8547251832999726
0,121,2015-12-07,122,0.8449321313780548,0.7776611055968908,0.8294105019989154
0,122,2015-12-08,123,0.8231969394533133,0.7769700420821196,0.8026925308353723
0,123,2015-12-09,124,0.816547022404338,0.7658664144816143,0.816547022404338
0,124,2015-12-10,125,0.8676172226057853,0.7803226329381621,0.7898287800871397
0,125,2015-12-11,126,0.940812377968065,0.8217504995161204,0.8410243079228974
0,126,2015-12-12,127,1.030703029049959,0.9258871727247124,0.9292743963749236
0,127,2015-12-13,128,0.9936416596507246,0.9353676683477707,0.9762171727544678
0,128,2015-12-14,129,1.013992805644362,0.9477519321387979,0.9555820702118935
0,129,2015-12-15,130,1.0402033486022477,0.9788632919478254,0.9893259675390642
0,130,2015-12-16,131,1.0193240202491194,0.9727334720203547,1.0093014989052302
0,131,2015-12-17,132,0.9994389730122568,0.9077609884390611,0.9994389730122568
0,132,2015-12-18,133,0.9437020115698338,0.9054089841205656,0.9437020115698338
0,133,2015-12-19,134,0.9201890243651646,0.8819065370264367,0.9164793999978449
0,134,2015-12-20,135,0.9491761482942533,0.8941883706278966,0.9002540985667757
0,135,2015-12-21,136,0.9134158735395513,0.8835979372573615,0.896121111282422
